tipo_plano|nome_plano|ods|nome_ods|eixo|numero_meta|texto_meta|indicador|descricao|variaveis|calculo|informacao|padrao
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|13|Ação contra a mudança global do clima|Do Local para o Global|13.2|Integrar medidas para as mudanças climáticas nas políticas, estratégias e planejamentos nacionais .|Temperatura média mensal|Temperatura média mensal no ano.|252|252||True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|13|Ação contra a mudança global do clima|Do Local para o Global|13.b|Promover mecanismos para a criação de capacidades para o planejamento relacionado à mudança do clima e à gestão eficaz, nos países menos desenvolvidos, inclusive com foco em mulheres, jovens, comunidades locais e marginalizadas.|Total de emissões de CO2 equivalente per capita|Emissões transformadas em CO2 equivalente per capita.|19, 307|307 / 19|Transformação de todos os gases emitidos em CO2 (Unidade de medida do impacto das emissões sobre o clima do planeta). Todos os gases são transformados em CO2 equivalente, de acordo com um fator de conversão. (Referência: WWF)|True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|14|Vida na água|Bens Naturais Comuns|14.1|Até 2025, prevenir e reduzir significativamente a poluição marinha de todos os tipos, especialmente a advinda de atividades terrestres, incluindo detritos marinhos e a poluição por nutrientes.|Esgoto tratado antes de chegar ao mar, rios e córregos|Percentual do esgoto tratado antes de chegar ao mar, rios e córregos sobre o total de esgoto que chega ao mar.|4051, 4052|4051 / 4052 x [100]||True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|14|Vida na água|Bens Naturais Comuns|14.5|Até 2020, conservar pelo menos 10% das zonas costeiras e marinhas, de acordo com a legislação nacional e internacional e com base na melhor informação científica disponível.|Zona costeira em área de conservação e interesse científico|Percentual de zona costeira em área de conservação e interesse científico sobre o total de zona costeira.|4172, 4173|4172 / 4173 x [100]||True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|15|Vida terrestre|Bens Naturais Comuns|15.1|Até 2020, assegurar a conservação, recuperação e o uso sustentável de ecossistemas terrestres e de água doce e seus serviços, em especial, florestas, zonas úmidas, montanhas e terras áridas, em conformidade com as obrigações decorrentes dos acordos internacionais.|Reservas e Áreas Protegidas|Percentual do território com finalidades de conservação sobre a área total do município.|27, 93|93 / 27 x [100]|Para formular o indicador considerar as seguintes áreas: APPs, APAs, Reserva Legal, Áreas protegidas, Unidades de Conservação e Bens Naturais Tombados.|True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|15|Vida terrestre|Bens Naturais Comuns|15.1|Até 2020, assegurar a conservação, recuperação e o uso sustentável de ecossistemas terrestres e de água doce e seus serviços, em especial, florestas, zonas úmidas, montanhas e terras áridas, em conformidade com as obrigações decorrentes dos acordos internacionais.|Cobertura vegetal nativa remanescente|Percentual de cobertura vegetal nativa remanescente sobre o total de cobertura vegetal.|3999, 4000|3999 / 4000 x [100]||True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|15|Vida terrestre|Bens Naturais Comuns|15.2|Até 2020, promover a implementação da gestão sustentável de todos os tipos de florestas, deter o desmatamento, restaurar florestas degradadas e aumentar substancialmente o florestamento e o reflorestamento globalmente.|Área desmatada|Percentual da área desmatada acumulada, ano a ano, sobre a área total do município.|27, 301|301 / 27 x [100]||True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|15|Vida terrestre|Bens Naturais Comuns|15.2|Até 2020, promover a implementação da gestão sustentável de todos os tipos de florestas, deter o desmatamento, restaurar florestas degradadas e aumentar substancialmente o florestamento e o reflorestamento globalmente.|Área restaurada de florestas degradadas|Percentual da área restaurada de florestas degradadas sobre a área total do município.|27, 3984|3984 / 27 x [100]||True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|15|Vida terrestre|Bens Naturais Comuns|15.2|Até 2020, promover a implementação da gestão sustentável de todos os tipos de florestas, deter o desmatamento, restaurar florestas degradadas e aumentar substancialmente o florestamento e o reflorestamento globalmente.|Florestamento e reflorestamento|Percentual da área de florestamento e reflorestamento sobre a área total do município.|27, 4058|4058 / 27 x [100]||True
Setorial|Plano Municipal de Meio Ambiente e Sustentabilidade|15|Vida terrestre|Bens Naturais Comuns|15.a|Mobilizar e aumentar significativamente, a partir de todas as fontes, os recursos financeiros para a conservação e o uso sustentável da biodiversidade e dos ecossistemas.|Gastos públicos destinados à regeneração de recursos naturais, ecossistemas e biodiversidade|Percentual de crédito público destinado à regeneração de ecossistemas e biodiversidade sobre o total do orçamento.|312, 4065|4065 / 312 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.1|Reduzir significativamente todas as formas de violência e as taxas de mortalidade relacionadas, em todos os lugares.|Crimes violentos fatais|Número de crimes violentos fatais ocorridos no município, por 10 mil habitantes.|19, 282|282 / 19 x [10000]|Número de crimes violentos fatais ÷ População total do município (× 10.000)|True
Setorial|Plano Municipal de TI, Dados Abertos e Gov. Digital|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.1|Reduzir significativamente todas as formas de violência e as taxas de mortalidade relacionadas, em todos os lugares.|Crimes contra a liberdade sexual|Número de crimes contra a liberdade sexual ocorridos no município, por 10 mil habitantes.|19, 4015|4015 / 19 x [10000]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.1|Reduzir significativamente todas as formas de violência e as taxas de mortalidade relacionadas, em todos os lugares.|Mortes por agressão|Número de óbitos por agressão por 10 mil habitantes.|19, 4099|4099 / 19 x [10000]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.1|Reduzir significativamente todas as formas de violência e as taxas de mortalidade relacionadas, em todos os lugares.|Roubos|Número de roubos por 10 mil habitantes.|19, 83|83 / 19 x [10000]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.1|Reduzir significativamente todas as formas de violência e as taxas de mortalidade relacionadas, em todos os lugares.|Agressão a idosos|Número de internações na rede pública, de pessoas de 60 anos ou mais, por causas relacionadas a possíveis agressões, por 10 mil habitantes nessa faixa etária.|54, 279|279 / 54 x [10000]|Visando promover a melhoria na qualidade de vida dos idosos nas cidades, a OMS lançou o “Guia Global das Cidades Amigas das Pessoas Idosas”, em 2007. Uma cidade amiga das pessoas idosas promove o envelhecimento saudável através da criação de condições de saúde, participação e segurança, de modo a reforçar a qualidade de vida dos cidadãos ao longo dos anos. Isso é possível por meio da adaptação de suas estruturas e serviços, que garantem a acessibilidade e inclusão de pessoas com diferentes necessidades e capacidades. Nesse sentido, o guia considera oito áreas da vida urbana, que envolvem diretamente o desempenho da cidade nas adaptações para a qualidade de vida dos idosos: espaços exteriores e edifícios; transportes; habitação; participação social; respeito e inclusão social; participação cívica e emprego; comunicação e informação; apoio comunitário e serviços de saúde. Fonte: Guia Global das Cidades Amigas das Pessoas Idosas/OMS|True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.1|Reduzir significativamente todas as formas de violência e as taxas de mortalidade relacionadas, em todos os lugares.|Homicídios na população branca e negra: negra|Número de óbitos por homicídio na população branca e negra, por 10 mil habitantes.|9, 10|10 / 9 x [10000]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.1|Reduzir significativamente todas as formas de violência e as taxas de mortalidade relacionadas, em todos os lugares.|Homicídios na população branca e negra: branca|Número de óbitos por homicídio na população branca e negra, por 10 mil habitantes.|9, 5005|5005 / 9 x [10000]||True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Indivíduos que utilizaram o governo eletrônico|Percentual de indivíduos que utilizaram o governo eletrônico sobre o total de usuários da Internet com 16 anos ou mais.|4078, 4079|4078 / 4079 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Usuários de internet por tipos de serviço do governo eletrônico: Documentos pessoais|Percentual de usuários de internet por tipo de serviço sobre o total de usuários de internet com 16 anos ou mais.|4079, 5601|5601 / 4079 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Usuários de internet por tipos de serviço do governo eletrônico: Saúde Pública|Percentual de usuários de internet por tipo de serviço sobre o total de usuários de internet com 16 anos ou mais.|4079, 5602|5602 / 4079 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Usuários de internet por tipos de serviço do governo eletrônico: Educação Pública|Percentual de usuários de internet por tipo de serviço sobre o total de usuários de internet com 16 anos ou mais.|4079, 5603|5603 / 4079 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Usuários de internet por tipos de serviço do governo eletrônico: Direitos do trabalhador|Percentual de usuários de internet por tipo de serviço sobre o total de usuários de internet com 16 anos ou mais.|4079, 5604|5604 / 4079 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Usuários de internet por tipos de serviço do governo eletrônico: Impostos e taxas governamentais|Percentual de usuários de internet por tipo de serviço sobre o total de usuários de internet com 16 anos ou mais.|4079, 5605|5605 / 4079 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Usuários de internet por tipos de serviço do governo eletrônico: Polícia e segurança|Percentual de usuários de internet por tipo de serviço sobre o total de usuários de internet com 16 anos ou mais.|4079, 5606|5606 / 4079 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.10|Assegurar o acesso público à informação e proteger as liberdades fundamentais, em conformidade com a legislação nacional e os acordos internacionais.|Usuários de internet por tipos de serviço do governo eletrônico: Transporte público ou outros serviços urbanos|Percentual de usuários de internet por tipo de serviço sobre o total de usuários de internet com 16 anos ou mais.|4079, 5607|5607 / 4079 x [100]||True
Setorial|Plano Municipal de TI, Dados Abertos e Gov. Digital|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.2|Acabar com abuso, exploração, tráfico e todas as formas de violência e tortura contra crianças.|Homicídio juvenil|Número de mortes por homicídio, na faixa etária de 15 a 29 anos (inclusive) ocorridos no município, por 10 mil habitantes.|47, 81|81 / 47 x [10000]||True
Setorial|GOVERNANÇA|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.2|Acabar com abuso, exploração, tráfico e todas as formas de violência e tortura contra crianças.|Adolescentes cumprindo medidas socioeducativas|Número de adolescentes cumprindo medidas socioeducativas.|3975|3975||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.2|Acabar com abuso, exploração, tráfico e todas as formas de violência e tortura contra crianças.|Adolescentes envolvidos em ato infracional|Número de atos infracionais praticados por pessoas da faixa etária de 15 a 18 anos, sobre o total de atos infracionais.|283, 284|283 / 284 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.2|Acabar com abuso, exploração, tráfico e todas as formas de violência e tortura contra crianças.|Agressão a crianças e adolescentes|Número de internações de crianças de 0 a 14 anos por causas relacionadas a possíveis agressões, por 10 mil crianças nessa faixa etária.|43, 277|277 / 43 x [10000]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.2|Acabar com abuso, exploração, tráfico e todas as formas de violência e tortura contra crianças.|Crianças e adolescentes que sofreram violência sexual|Percentual de crianças e adolescentes de 0 a 14 anos que sofreram violência sexual sobre o total de crianças nessa faixa etária.|43, 4014|4014 / 43 x [100]||True
Setorial|GOVERNANÇA|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.3|Promover o Estado de Direito, em nível nacional e internacional, e garantir a igualdade de acesso à justiça para todos.|Denúncias de violação dos direitos humanos|Número de registros de violação dos direitos humanos.|4019|4019||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.3|Promover o Estado de Direito, em nível nacional e internacional, e garantir a igualdade de acesso à justiça para todos.|Acesso à justiça: Processos julgados|Número de processos julgados, número de processos abertos e média do tempo decorrente entre o ingresso da demanda e a solução.|4232|4232||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.3|Promover o Estado de Direito, em nível nacional e internacional, e garantir a igualdade de acesso à justiça para todos.|Acesso à justiça: Processos abertos|Número de processos julgados, número de processos abertos e média do tempo decorrente entre o ingresso da demanda e a solução.|4233|4233||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.3|Promover o Estado de Direito, em nível nacional e internacional, e garantir a igualdade de acesso à justiça para todos.|Acesso à justiça: Média do tempo decorrente entre o ingresso da demanda e a solução|Número de processos julgados, número de processos abertos e média do tempo decorrente entre o ingresso da demanda e a solução.|4234|4234||True
Setorial|GOVERNANÇA|16|Paz, justiça e instituições eficazes|Governança|16.3|Promover o Estado de Direito, em nível nacional e internacional, e garantir a igualdade de acesso à justiça para todos.|Ouvidoria|Percentual das secretarias que contam com ouvidorias sobre o total de secretarias.|3995, 3997|3995 / 3997 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Equidade, Justiça Social e Cultura de Paz|16.4|Até 2030, reduzir significativamente os fluxos financeiros e de armas ilegais, reforçar a recuperação e devolução de recursos roubados, e combater todas as formas de crime organizado.|Mortes por armas de fogo|Número de óbitos por armas de fogo por 10 mil habitantes.|9, 4101|4101 / 9 x [10000]||True
Setorial|Plano Municipal de TI, Dados Abertos e Gov. Digital|16|Paz, justiça e instituições eficazes|Governança|16.5|Reduzir substancialmente a corrupção e o suborno em todas as suas formas.|Funcionários públicos investigados por corrupção|Percentual de funcionários públicos investigados por corrupção sobre o total de funcionários públicos.|4060, 4061|4060 / 4061 x [100]||True
Setorial|GOVERNANÇA|16|Paz, justiça e instituições eficazes|Governança|16.5|Reduzir substancialmente a corrupção e o suborno em todas as suas formas.|Funcionários públicos que sofreram ação administrativa|Percentual de funcionários públicos que sofreram ação administrativa sobre o total de funcionários públicos.|4061, 4062|4062 / 4061 x [100]||True
Setorial|Plano Municipal de Segurança Pública|16|Paz, justiça e instituições eficazes|Governança|16.5|Reduzir substancialmente a corrupção e o suborno em todas as suas formas.|Processos municipais por corrupção|Percentual de processos municipais autuados por corrupção sobre o total de processos.|4179, 4180|4179 / 4180 x [100]||True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Administração|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5501|5501 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Gestão ambiental, Agricultura e Organização agrária|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5502|5502 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Assistência social e previdência social|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5503|5503 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Ciência e Tecnologia|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5504|5504 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Comunicações|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5505|5505 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Segurança pública|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5506|5506 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Desportes e lazer|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5507|5507 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Desenvolvimento regional|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5508|5508 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração:  Educação e cultura|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5509|5509 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração:  Encargos especiais|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5510|5510 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Energia |Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5511|5511 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Urbanismo e habitação|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5512|5512 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
Estratégico|Plano Diretor Municipal|16|Paz, justiça e instituições eficazes|Gestão Local para a Sustentabilidade|16.6|Desenvolver instituições eficazes, responsáveis e transparentes em todos os níveis.|Orçamento distribuído para as diferentes áreas da administração: Indústria e comércio e serviços|Proporção do orçamento liquidado do município que corresponde ao gasto público total em cada área administrativa por função de governo de acordo com a Portaria nº 42, de 14 de abril de 1999 do Ministério de Orçamento e Gestão.|5500, 5513|5513 / 5500 x [100]|As áreas utilizadas nesse indicador são: Administração, Agricultura, Assistência Social, Ciência e Tecnologia, Comunicações, Comércio e Serviços, Cultura, Defesa Nacional, Desporto e Lazer, Direitos da Cidadania, Educação, Encargos Especiais, Energia, Essencial à Justiça, Gestão Ambiental, Habitação, Indústria, Judiciária, Legislativa, Organização Agrária, Previdência Social, Relações Exteriores, Saneamento, Saúde, Segurança Pública, Trabalho, Transporte e Urbanismo.|True
